num;nom;slug;sexe;adresse;date_refus;doc_refus;demandes/demande;bordereau;cada_no;avis_cada;date_cada;lar_envoi;lar_reception
322;Jean-François Lamour;jean-francois-lamour;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-jean-francois-lamour.pdf;NONE;20173592;avis-cada/avis-cada-20173592.pdf;23 novembre 2017;31 mai 2017;06 juin 2017
323;François Lamy;francois-lamy;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-francois-lamy.pdf;NONE;20173614;avis-cada/avis-cada-20173614.pdf;23 novembre 2017;06 juin 2017;28 juin 2017
324;Anne-Christine Lang;anne-christine-lang;F;Permanence parlementaire, 147 Avenue de Choisy, 75013 Paris;;;demandes/demande-irfm-anne-christine-lang.pdf;NONE;20173618;avis-cada/avis-cada-20173618.pdf;23 novembre 2017;31 mai 2017;22 juin 2017
325;Colette Langlade;colette-langlade;F;Permanence parlementaire de Nontron, 2 Impasse des Laurières, 24300 Nontron;6 juin 2017;refus/refus-colette-langlade.pdf;demandes/demande-irfm-colette-langlade.pdf;;20173402;avis-cada/avis-cada-20173402.pdf;24 novembre 2017;;
326;Laure de La Raudière;laure-de-la-raudiere;F;Permanence, 17 Clos Couronnet, 28400 Nogent-le-Rotrou;;;demandes/demande-irfm-laure-de-la-raudiere.pdf;NONE;20173501;avis-cada/avis-cada-20173501.pdf;23 novembre 2017;22 juin 2017;24 juin 2017
327;Guillaume Larrivé;guillaume-larrive;H;3 Impasse Maison Fort, 89000 Auxerre;;;demandes/demande-irfm-guillaume-larrive.pdf;NONE;20173619;avis-cada/avis-cada-20173619.pdf;23 novembre 2017;05 juin 2017;05 juin 2017
328;Jean Lassalle;jean-lassalle;H;Permanence, 2 Rue Saint-Grat, 64400 Oloron-Sainte-Marie;;;demandes/demande-irfm-jean-lassalle.pdf;NONE;20173663;avis-cada/avis-cada-20173663.pdf;23 novembre 2017;01 juin 2017;11 juin 2017
329;Jean Launay;jean-launay;H;Permanence parlementaire, 4 Place Edmond Michelet, BP 99, 46103 Figeac Cedex;;;demandes/demande-irfm-jean-launay.pdf;;20173752;avis-cada/avis-cada-20173752.pdf;23 novembre 2017;;
330;Jean-Luc Laurent;jean-luc-laurent;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-jean-luc-laurent.pdf;NONE;20173773;avis-cada/avis-cada-20173773.pdf;23 novembre 2017;11 juin 2017;
331;Charles de La Verpillière;charles-de-la-verpilliere;H;Permanence parlementaire, 4 Rue du Docteur Mehier, BP 49, 01152 Lagnieu Cedex;;;demandes/demande-irfm-charles-de-la-verpilliere.pdf;;20173502;avis-cada/avis-cada-20173502.pdf;23 novembre 2017;;
332;Thierry Lazaro;thierry-lazaro;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-thierry-lazaro.pdf;;20173774;avis-cada/avis-cada-20173774.pdf;23 novembre 2017;;
333;Alain Leboeuf;alain-leboeuf;H;Permanence parlementaire, 5A Rue Victor Hugo, 85000 La-Roche-sur-Yon;;;demandes/demande-irfm-alain-leboeuf.pdf;NONE;20173939;avis-cada/avis-cada-20173939.pdf;23 novembre 2017;07 juin 2017;11 juin 2017
334;Pierre-Yves Le Borgn';pierre-yves-le-borgn;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-pierre-yves-le-borgn.pdf;preuves-envoi/preuve-envoi-pierre-yves-le-borgn.pdf;20173776;avis-cada/avis-cada-20173776.pdf;23 novembre 2017;06 juin 2017;21 juin 2017
335;Jean-Yves Le Bouillonnec;jean-yves-le-bouillonnec;H;Square de la Libération, 94230 Cachan;;;demandes/demande-irfm-jean-yves-le-bouillonnec.pdf;;20173793;avis-cada/avis-cada-20173793.pdf;23 novembre 2017;;
336;Marylise Lebranchu;marylise-lebranchu;F;Permanence parlementaire, 23 Avenue de la République, 29600 Morlaix;;;demandes/demande-irfm-marylise-lebranchu.pdf;;20173940;avis-cada/avis-cada-20173940.pdf;23 novembre 2017;;
337;Patrick Lebreton;patrick-lebreton;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-patrick-lebreton.pdf;preuves-envoi/preuve-envoi-patrick-lebreton.pdf;20173941;avis-cada/avis-cada-20173941.pdf;23 novembre 2017;16 juin 2017;27 juin 2017
338;Gilbert Le Bris;gilbert-le-bris;H;Permanence parlementaire, 18 Rue Dumont d'Urville, 29900 Concarneau;;;demandes/demande-irfm-gilbert-le-bris.pdf;;20173799;avis-cada/avis-cada-20173799.pdf;23 novembre 2017;;
339;Isabelle Le Callennec;isabelle-le-callennec;F;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-isabelle-le-callennec.pdf;NONE;20173802;avis-cada/avis-cada-20173802.pdf;23 novembre 2017;24 mai 2017;06 juin 2017
340;Anne-Yvonne Le Dain;anne-yvonne-le-dain;F;Permanence parlementaire, 5 Rue André Michel, 34000 Montpellier;;;demandes/demande-irfm-anne-yvonne-le-dain.pdf;;20173819;avis-cada/avis-cada-20173819.pdf;23 novembre 2017;;
341;Jean-Yves Le Déaut;jean-yves-le-deaut;H;Permanence parlementaire, 21 Place Duroc, BP 177, 54706 Pont-à-Mousson cedex;;;demandes/demande-irfm-jean-yves-le-deaut.pdf;preuves-envoi/preuve-envoi-jean-yves-le-deaut.pdf;20173831;avis-cada/avis-cada-20173831.pdf;23 novembre 2017;06 juin 2017;11 juin 2017
342;Viviane Le Dissez;viviane-le-dissez;F;12 Bis Rue de Brest, BP 46338, 22106 Dinan Cedex;;;demandes/demande-irfm-viviane-le-dissez.pdf;;20173832;avis-cada/avis-cada-20173832.pdf;23 novembre 2017;;
343;Vincent Ledoux;vincent-ledoux;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-vincent-ledoux.pdf;;20173942;avis-cada/avis-cada-20173942.pdf;23 novembre 2017;;
344;Michel Lefait;michel-lefait;H;Permanence parlementaire, 23 Bis Rue Marcel Delaplace, 62510 Arques;;;demandes/demande-irfm-michel-lefait.pdf;;20173943;avis-cada/avis-cada-20173943.pdf;23 novembre 2017;;
345;Dominique Lefebvre;dominique-lefebvre;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-dominique-lefebvre.pdf;;20173944;avis-cada/avis-cada-20173944.pdf;23 novembre 2017;;
346;Frédéric Lefebvre;frederic-lefebvre;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-frederic-lefebvre.pdf;;20173945;avis-cada/avis-cada-20173945.pdf;23 novembre 2017;;
347;Marc Le Fur;marc-le-fur;H;Permanence, 6 Avenue des Combattants, 22600 Loudéac;;;demandes/demande-irfm-marc-le-fur.pdf;NONE;20173861;avis-cada/avis-cada-20173861.pdf;23 novembre 2017;23 juin 2017;30 juin 2017
348;Annie Le Houerou;annie-le-houerou;F;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-annie-le-houerou.pdf;preuves-envoi/preuve-envoi-annie-le-houerou.jpg;20173877;avis-cada/avis-cada-20173877.pdf;23 novembre 2017;23 mai 2017;
349;Pierre Lellouche;pierre-lellouche;H;Permanence parlementaire (1, 2, 8, 9), 9 Bis Rue de Maubeuge, 75009 Paris;29 mai 2017;refus/refus-pierre-lellouche.pdf;demandes/demande-irfm-pierre-lellouche.pdf;NONE;20173398;avis-cada/avis-cada-20173398.pdf;24 novembre 2017;23 mai 2017;
350;Annick Le Loch;annick-le-loch;F;Permanence, 12 Rue du Prat, Résidence Pierre Pichavant, 29120 Pont-l'Abbé;;;demandes/demande-irfm-annick-le-loch.pdf;;20173926;avis-cada/avis-cada-20173926.pdf;23 novembre 2017;;
351;Axelle Lemaire;axelle-lemaire;F;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-axelle-lemaire.pdf;NONE;20173946;avis-cada/avis-cada-20173946.pdf;23 novembre 2017;23 mai 2017;06 juin 2017
352;Bruno Le Maire;bruno-le-maire;H;Permanence, 3 Rue Saint-Nicolas, BP 795, 27007 Evreux;;;demandes/demande-irfm-bruno-le-maire.pdf;NONE;20173927;avis-cada/avis-cada-20173927.pdf;23 novembre 2017;15 juin 2017;28 juin 2017
353;Patrick Lemasle;patrick-lemasle;H;21 Rue du Faubourg Saint-Germain, 31310 Montesquieu-Volvestre;;;demandes/demande-irfm-patrick-lemasle.pdf;;20173947;avis-cada/avis-cada-20173947.pdf;23 novembre 2017;;
354;Dominique Le Mèner;dominique-le-mener;H;119 Rue de Malpalu, "Résidence des Noisetiers", 72000 Le Mans;;;demandes/demande-irfm-dominique-le-mener.pdf;NONE;20173928;avis-cada/avis-cada-20173928.pdf;23 novembre 2017;09 juin 2017;13 juin 2017
355;Catherine Lemorton;catherine-lemorton;F;47 Bis Boulevard de Strasbourg, 31000 Toulouse;;;demandes/demande-irfm-catherine-lemorton.pdf;;20173948;avis-cada/avis-cada-20173948.pdf;23 novembre 2017;;
356;Christophe Léonard;christophe-leonard;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-christophe-leonard.pdf;;20173951;avis-cada/avis-cada-20173951.pdf;23 novembre 2017;;
357;Jean Leonetti;jean-leonetti;H;Mairie, Cours Masséna, 06600 Antibes;;;demandes/demande-irfm-jean-leonetti.pdf;;20173952;avis-cada/avis-cada-20173952.pdf;23 novembre 2017;;
358;Annick Lepetit;annick-lepetit;F;Permanence parlementaire, 27 Rue Lemercier, 75017 Paris;;;demandes/demande-irfm-annick-lepetit.pdf;NONE;20173953;avis-cada/avis-cada-20173953.pdf;23 novembre 2017;23 mai 2017;06 juin 2017
359;Pierre Lequiller;pierre-lequiller;H;Conseil général des Yvelines, 2 Place André Mignot, 78012 Versailles cedex;;;demandes/demande-irfm-pierre-lequiller.pdf;NONE;20173954;avis-cada/avis-cada-20173954.pdf;23 novembre 2017;11 juin 2017;
360;Philippe Le Ray;philippe-le-ray;H;Permanence parlementaire, 17 Place des Quatre Vents, 56400 Auray;;;demandes/demande-irfm-philippe-le-ray.pdf;preuves-envoi/preuve-envoi-philippe-le-ray.png;20173929;avis-cada/avis-cada-20173929.pdf;23 novembre 2017;04 juin 2017;28 juin 2017
361;Jean-Pierre Le Roch;jean-pierre-le-roch;H;24 Rue Frédéric de Lourmel, 56300 PONTIVY;;;demandes/demande-irfm-jean-pierre-le-roch.pdf;;20173930;avis-cada/avis-cada-20173930.pdf;23 novembre 2017;;
362;Bruno Le Roux;bruno-le-roux;H;19-21 Avenue de la République, 93800 Epinay-sur-Seine;;;demandes/demande-irfm-bruno-le-roux.pdf;preuves-envoi/preuve-envoi-bruno-le-roux.pdf;20173931;avis-cada/avis-cada-20173931.pdf;23 novembre 2017;30 mai 2017;06 juin 2017
363;Arnaud Leroy;arnaud-leroy;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-arnaud-leroy.pdf;;20173955;avis-cada/avis-cada-20173955.pdf;23 novembre 2017;;
364;Maurice Leroy;maurice-leroy;H;Permanence, 32 Mail Leclerc, 41100 Vendôme;;;demandes/demande-irfm-maurice-leroy.pdf;NONE;20173956;avis-cada/avis-cada-20173956.pdf;23 novembre 2017;23 juin 2017;27 juin 2017
365;Marie-Thérèse Le Roy;marie-therese-le-roy;F;Permanence parlementaire, 8-10 Place de la Tourbie, 29000 Quimper;;;demandes/demande-irfm-marie-therese-le-roy.pdf;;20173932;avis-cada/avis-cada-20173932.pdf;23 novembre 2017;;
366;Michel Lesage;michel-lesage;H;3 Rue des trois frères Merlin, 22000 Saint Brieuc;;;demandes/demande-irfm-michel-lesage.pdf;;20173957;avis-cada/avis-cada-20173957.pdf;23 novembre 2017;;
367;Bernard Lesterlin;bernard-lesterlin;H;Permanence parlementaire, 6 Place Piquand, 03100 Montluçon;;;demandes/demande-irfm-bernard-lesterlin.pdf;;20173958;avis-cada/avis-cada-20173958.pdf;23 novembre 2017;;
368;Serge Letchimy;serge-letchimy;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-serge-letchimy.pdf;preuves-envoi/preuve-envoi-serge-letchimy.jpg;20173959;avis-cada/avis-cada-20173959.pdf;23 novembre 2017;27 mai 2017;08 juin 2017
369;Céleste Lett;celeste-lett;H;Permanence, 18A Rue Chamborand, 57200 Sarreguemines;;;demandes/demande-irfm-celeste-lett.pdf;;20173960;avis-cada/avis-cada-20173960.pdf;23 novembre 2017;;
370;Marie Le Vern;marie-le-vern;F;Permanence parlementaire, 42 Boulevard du Général de Gaulle, 76200 Dieppe;;;demandes/demande-irfm-marie-le-vern.pdf;;20173933;avis-cada/avis-cada-20173933.pdf;23 novembre 2017;;
371;Geneviève Levy;genevieve-levy;F;Permanence parlementaire, 52 Cours Lafayette, 83000 Toulon;;;demandes/demande-irfm-genevieve-levy.pdf;NONE;20173522;avis-cada/avis-cada-20173522.pdf;24 novembre 2017;23 juin 2017;24 juin 2017
372;Michel Liebgott;michel-liebgott;H;2 Rue Diderot, BP 70035, 57293 FAMECK Cedex;;;demandes/demande-irfm-michel-liebgott.pdf;;20173392;avis-cada/avis-cada-20173392.pdf;24 novembre 2017;;
373;Martine Lignières-Cassou;martine-lignieres-cassou;F;Permanence parlementaire, 56 Rue Émile Guichenné, BP 621, 64006 Pau cedex;;;demandes/demande-irfm-martine-lignieres-cassou.pdf;;20173412;avis-cada/avis-cada-20173412.pdf;24 novembre 2017;;
374;Audrey Linkenheld;audrey-linkenheld;F;Assemblée nationale, 126 Rue de l'Université, 75355 PARIS 07 SP;;;demandes/demande-irfm-audrey-linkenheld.pdf;NONE;20173514;avis-cada/avis-cada-20173514.pdf;24 novembre 2017;26 mai 2017;06 juin 2017
375;François Loncle;francois-loncle;H;17 Rue du Rempart, 27400 Louviers;;;demandes/demande-irfm-francois-loncle.pdf;;20173878;avis-cada/avis-cada-20173878.pdf;24 novembre 2017;;
376;Gabrielle Louis-Carabin;gabrielle-louis-carabin;F;Mairie, Rue Joffre, 97160 Le Moule;;;demandes/demande-irfm-gabrielle-louis-carabin.pdf;;20173879;avis-cada/avis-cada-20173879.pdf;24 novembre 2017;;
377;Lucette Lousteau;lucette-lousteau;F;2 Rue Jeanne d'Arc, 47000 Agen;;;demandes/demande-irfm-lucette-lousteau.pdf;;20173880;avis-cada/avis-cada-20173880.pdf;24 novembre 2017;;
378;Véronique Louwagie;veronique-louwagie;F;40 Rue Saint Jean, 61300 L'Aigle;;;demandes/demande-irfm-veronique-louwagie.pdf;;20173881;avis-cada/avis-cada-20173881.pdf;24 novembre 2017;;
379;Lionnel Luca;lionnel-luca;H;Permanence, 14 Rue Jean-Raymond Giacosa, BP 113, 06800 Cagnes-sur-Mer;;;demandes/demande-irfm-lionnel-luca.pdf;NONE;20173882;avis-cada/avis-cada-20173882.pdf;24 novembre 2017;09 juin 2017;28 juin 2017
380;Victorin Lurel;victorin-lurel;H;Permanence parlementaire, 97100 Basse-Terre;;;demandes/demande-irfm-victorin-lurel.pdf;;;;;;
381;Gilles Lurton;gilles-lurton;H;Permanence parlementaire, 73 Rue Ville Pépin- Place de la Roulais, 35400 Saint Malo;;;demandes/demande-irfm-gilles-lurton.pdf;preuves-envoi/preuve-envoi-gilles-lurton.pdf;20174010;avis-cada/avis-cada-20174010.pdf;23 novembre 2017;31 mai 2017;06 juin 2017
382;Jean-Pierre Maggi;jean-pierre-maggi;H;Permanence parlementaire, 17 Rue Blanchard, 13300 Salon-de-Provence;;;demandes/demande-irfm-jean-pierre-maggi.pdf;preuves-envoi/preuve-envoi-jean-pierre-maggi.pdf;20174011;avis-cada/avis-cada-20174011.pdf;23 novembre 2017;09 juin 2017;14 juin 2017
383;Noël Mamère;noel-mamere;H;Hôtel de Ville, Cabinet du Maire, Rue Calixte Camelle, BP 153, 33321 Bègles;;;demandes/demande-irfm-noel-mamere.pdf;preuves-envoi/preuve-envoi-noel-mamere.jpg;20174012;avis-cada/avis-cada-20174012.pdf;23 novembre 2017;23 mai 2017;06 juin 2017
384;Jean-François Mancel;jean-francois-mancel;H;Permanence parlementaire, 18 Rue Beauregard, 60000 Beauvais;;;demandes/demande-irfm-jean-francois-mancel.pdf;;20174013;avis-cada/avis-cada-20174013.pdf;23 novembre 2017;;
385;Jacqueline Maquet;jacqueline-maquet;F;Permanence, 10 Place Courbet, 62000 Arras;;;demandes/demande-irfm-jacqueline-maquet.pdf;;20174014;avis-cada/avis-cada-20174014.pdf;23 novembre 2017;;
386;Laurent Marcangeli;laurent-marcangeli;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-laurent-marcangeli.pdf;;20174015;avis-cada/avis-cada-20174015.pdf;23 novembre 2017;;
387;Marie-Lou Marcel;marie-lou-marcel;F;6 Avenue du Quercy, 12200 Villefranche de Rouergue;;;demandes/demande-irfm-marie-lou-marcel.pdf;;20174016;avis-cada/avis-cada-20174016.pdf;23 novembre 2017;;
388;Marion Maréchal-Le Pen;marion-marechal-le-pen;F;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-marion-marechal-le-pen.pdf;NONE;20174017;avis-cada/avis-cada-20174017.pdf;23 novembre 2017;01 juin 2017;28 juin 2017
389;Thierry Mariani;thierry-mariani;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-thierry-mariani.pdf;;20174018;avis-cada/avis-cada-20174018.pdf;23 novembre 2017;;
390;Alfred Marie-Jeanne;alfred-marie-jeanne;H;Permanence parlementaire, 4 Rue Albert Camus, Place d'Armes, 97232 Le Lamentin;;;demandes/demande-irfm-alfred-marie-jeanne.pdf;preuves-envoi/preuve-envoi-alfred-marie-jeanne.jpg;20174019;avis-cada/avis-cada-20174019.pdf;23 novembre 2017;27 mai 2017;24 juin 2017
391;Hervé Mariton;herve-mariton;H;Permanence, 5 Rue Paul Pons, 26400 Crest;;;demandes/demande-irfm-herve-mariton.pdf;NONE;20174020;avis-cada/avis-cada-20174020.pdf;23 novembre 2017;03 juin 2017;28 juin 2017
392;Olivier Marleix;olivier-marleix;H;7 Rue Saint-Martin, 28100 Dreux;;;demandes/demande-irfm-olivier-marleix.pdf;preuves-envoi/preuve-envoi-olivier-marleix.jpg;20174024;avis-cada/avis-cada-20174024.pdf;23 novembre 2017;26 mai 2017;06 juin 2017
393;Alain Marleix;alain-marleix;H;Permanence, 4 Rue Fernand Talandier, 15200 Mauriac;;;demandes/demande-irfm-alain-marleix.pdf;;20174023;avis-cada/avis-cada-20174023.pdf;23 novembre 2017;;
394;Franck Marlin;franck-marlin;H;Hôtel de Ville, BP 109, 91152 Étampes cedex;;;demandes/demande-irfm-franck-marlin.pdf;;20174025;avis-cada/avis-cada-20174025.pdf;23 novembre 2017;;
395;Jean-René Marsac;jean-rene-marsac;H;Permanence, 55 Rue Notre Dame, 35600 Redon;;;demandes/demande-irfm-jean-rene-marsac.pdf;NONE;20174026;avis-cada/avis-cada-20174026.pdf;23 novembre 2017;11 juin 2017;28 juin 2017
396;Alain Marsaud;alain-marsaud;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-alain-marsaud.pdf;NONE;20174027;avis-cada/avis-cada-20174027.pdf;23 novembre 2017;10 juin 2017;28 juin 2017
397;Philippe Martin;philippe-martin;H;Permanence parlementaire, 81 Route de Pessan, 32000 Auch;;;demandes/demande-irfm-philippe-martin.pdf;NONE;20174028;avis-cada/avis-cada-20174028.pdf;23 novembre 2017;20 juillet 2017;28 juillet 2017
398;Philippe Armand Martin;philippe-armand-martin;H;Permanence, 15 Bis Rue des Archers, 51200 Épernay;;;demandes/demande-irfm-philippe-armand-martin.pdf;;20174029;avis-cada/avis-cada-20174029.pdf;23 novembre 2017;;
399;Martine Martinel;martine-martinel;F;Permanence parlementaire, 37 Rue Clément Ader, 31300 Toulouse;;;demandes/demande-irfm-martine-martinel.pdf;;20174031;avis-cada/avis-cada-20174031.pdf;23 novembre 2017;;
400;Patrice Martin-Lalande;patrice-martin-lalande;H;Cabinet parlementaire, 4 Place de la Paix, BP 119, 41203 Romorantin-Lanthenay cedex;;;demandes/demande-irfm-patrice-martin-lalande.pdf;;20174030;avis-cada/avis-cada-20174030.pdf;23 novembre 2017;;
401;Alain Marty;alain-marty;H;16 Rue de la Gare, 57400 Sarrebourg;;;demandes/demande-irfm-alain-marty.pdf;;20174032;avis-cada/avis-cada-20174032.pdf;23 novembre 2017;;
402;Frédérique Massat;frederique-massat;F;29 Rue Delcassé, 09000 Foix;;;demandes/demande-irfm-frederique-massat.pdf;;20174033;avis-cada/avis-cada-20174033.pdf;23 novembre 2017;;
403;Véronique Massonneau;veronique-massonneau;F;Permanence parlementaire, 39/41 Boulevard Blossac, 86100 Châtellerault;;;demandes/demande-irfm-veronique-massonneau.pdf;;20174034;avis-cada/avis-cada-20174034.pdf;23 novembre 2017;;
404;Jean-Claude Mathis;jean-claude-mathis;H;2 Rue des Anciennes Tanneries, 10000 Troyes;;;demandes/demande-irfm-jean-claude-mathis.pdf;NONE;20174035;avis-cada/avis-cada-20174035.pdf;23 novembre 2017;02 juin 2017;
405;Sandrine Mazetier;sandrine-mazetier;F;Permanence parlementaire, 123 Rue de Reuilly, 75012 Paris;;;demandes/demande-irfm-sandrine-mazetier.pdf;NONE;20174036;avis-cada/avis-cada-20174036.pdf;23 novembre 2017;31 mai 2017;06 juin 2017
406;François de Mazières;francois-de-mazieres;H;Mairie, 78000 Versailles;;;demandes/demande-irfm-francois-de-mazieres.pdf;NONE;20174037;avis-cada/avis-cada-20174037.pdf;23 novembre 2017;30 mai 2017;06 juin 2017
407;Michel Ménard;michel-menard;H;Permanence parlementaire, 4 Rue Léonard de Vinci, 44470 Carquefou;;;demandes/demande-irfm-michel-menard.pdf;NONE;20174038;avis-cada/avis-cada-20174038.pdf;23 novembre 2017;23 mai 2017;06 juin 2017
408;Patrick Mennucci;patrick-mennucci;H;Permanence parlementaire, 2 Rue de la République, 13001 Marseille;;;demandes/demande-irfm-patrick-mennucci.pdf;NONE;20174039;avis-cada/avis-cada-20174039.pdf;23 novembre 2017;27 mai 2017;07 juin 2017
409;Gérard Menuel;gerard-menuel;H;Permanence parlementaire, 4 Place Foch, 10000 Troyes;;;demandes/demande-irfm-gerard-menuel.pdf;NONE;20174040;avis-cada/avis-cada-20174040.pdf;23 novembre 2017;02 juin 2017;09 juin 2017
410;Damien Meslot;damien-meslot;H;Permanence parlementaire, 4 Rue Georges Clemenceau, 90000 Belfort;;;demandes/demande-irfm-damien-meslot.pdf;;20174041;avis-cada/avis-cada-20174041.pdf;23 novembre 2017;;
411;Kléber Mesquida;kleber-mesquida;H;1 Rue Général Thomières, 34500 Béziers;;;demandes/demande-irfm-kleber-mesquida.pdf;NONE;20174042;avis-cada/avis-cada-20174042.pdf;23 novembre 2017;25 mai 2017;06 juin 2017
412;Philippe Meunier;philippe-meunier;H;18 Rue Louis Saunier, 69330 Meyzieu;;;demandes/demande-irfm-philippe-meunier.pdf;;20174043;avis-cada/avis-cada-20174043.pdf;23 novembre 2017;;
413;Jean-Claude Mignon;jean-claude-mignon;H;BP 11, 77630 Barbizon;;;demandes/demande-irfm-jean-claude-mignon.pdf;NONE;20174044;avis-cada/avis-cada-20174044.pdf;23 novembre 2017;12 juin 2017;28 juin 2017
414;Paul Molac;paul-molac;H;Permanence parlementaire, 26 Place de la Mairie, 56800 Ploërmel;;;demandes/demande-irfm-paul-molac.pdf;preuves-envoi/preuve-envoi-paul-molac.jpg;20174045;avis-cada/avis-cada-20174045.pdf;23 novembre 2017;01 juin 2017;07 juin 2017
415;Pierre Morange;pierre-morange;H;Permanence parlementaire, 27 Rue de la République, 78100 Saint-Germain-en-Laye;;;demandes/demande-irfm-pierre-morange.pdf;NONE;20174046;avis-cada/avis-cada-20174046.pdf;23 novembre 2017;22 juin 2017;06 juillet 2017
416;Yannick Moreau;yannick-moreau;H;Assemblée nationale, 126 Rue de l'Université, 75355 Paris 07 SP;;;demandes/demande-irfm-yannick-moreau.pdf;preuves-envoi/preuve-envoi-yannick-moreau.jpg;20174047;avis-cada/avis-cada-20174047.pdf;23 novembre 2017;16 juin 2017;27 juin 2017
417;Pierre Morel-A-L'Huissier;pierre-morel-a-lhuissier;H;Permanence parlementaire, 3 Allée Piencourt, 48000 Mende;;;demandes/demande-irfm-pierre-morel-a-lhuissier.pdf;preuves-envoi/preuve-envoi-pierre-morel-a-lhuissier.pdf;20174048;avis-cada/avis-cada-20174048.pdf;23 novembre 2017;06 juin 2017;12 juin 2017
418;Alain Moyne-Bressand;alain-moyne-bressand;H;Secrétariat parlementaire, Place du 8 mai 1945, 38460 Crémieu;;;demandes/demande-irfm-alain-moyne-bressand.pdf;;20174049;avis-cada/avis-cada-20174049.pdf;23 novembre 2017;;
419;Pierre-Alain Muet;pierre-alain-muet;H;2 Place Louis Pradel, 69001 Lyon;;;demandes/demande-irfm-pierre-alain-muet.pdf;;20174050;avis-cada/avis-cada-20174050.pdf;23 novembre 2017;;
420;Jacques Myard;jacques-myard;H;Permanence, 36 Avenue de la République, 78500 Sartrouville;;;demandes/demande-irfm-jacques-myard.pdf;NONE;20174051;avis-cada/avis-cada-20174051.pdf;23 novembre 2017;09 juin 2017;15 juin 2017
421;Dominique Nachury;dominique-nachury;F;54 Rue Cuvier, 69006 LYON;;;demandes/demande-irfm-dominique-nachury.pdf;;20174052;avis-cada/avis-cada-20174052.pdf;23 novembre 2017;;
422;Philippe Naillet;philippe-naillet;H;Permanence parlementaire, 190 Rue des Deux Canons, Immeuble Futura, 97490 Sainte-Clotilde;;;demandes/demande-irfm-philippe-naillet.pdf;preuves-envoi/preuve-envoi-philippe-naillet.pdf;20174054;avis-cada/avis-cada-20174054.pdf;23 novembre 2017;16 juin 2017;
423;Philippe Nauche;philippe-nauche;H;Permanence parlementaire, 26 Boulevard Anatole France, 19100 Brive la Gaillarde;;;demandes/demande-irfm-philippe-nauche.pdf;preuves-envoi/preuve-envoi-philippe-nauche.jpg;20174055;avis-cada/avis-cada-20174055.pdf;23 novembre 2017;03 juin 2017;11 juin 2017
424;Yves Nicolin;yves-nicolin;H;4 Rue Molière, BP 273, 42301 Roanne cedex;;;demandes/demande-irfm-yves-nicolin.pdf;;20174056;avis-cada/avis-cada-20174056.pdf;23 novembre 2017;;
425;Nathalie Nieson;nathalie-nieson;F;Permanence parlementaire, Rue du Docteur Eynard, Hôtel de Ville, 26300 Bourg-de-Péage;;;demandes/demande-irfm-nathalie-nieson.pdf;NONE;20174057;avis-cada/avis-cada-20174057.pdf;23 novembre 2017;03 juin 2017;12 juin 2017
426;Jean-Philippe Nilor;jean-philippe-nilor;H;12 Rue Paul Langevin, 97228 Sainte-Luce;;;demandes/demande-irfm-jean-philippe-nilor.pdf;;20174058;avis-cada/avis-cada-20174058.pdf;23 novembre 2017;;
427;Philippe Noguès;philippe-nogues;H;Assemblée nationale, 126 Rue de l'Université, 75355 PARIS 07 SP;;;demandes/demande-irfm-philippe-nogues.pdf;;20174059;avis-cada/avis-cada-20174059.pdf;23 novembre 2017;;
428;Robert Olive;robert-olive;H;Permanence parlementaire, 24 Quai Sadi Carnot, 66000 Perpignan;;;demandes/demande-irfm-robert-olive.pdf;;20174060;avis-cada/avis-cada-20174060.pdf;23 novembre 2017;;
